
ACE v2.6 

  instance
    name:SameQueensKnights-b-25_c24
    args:/work/19333037_787/SameQueensKnights-b-25_c24.xml -rr=true -rlog=false -npc=true

 ...Parsing /work/19333037_787/SameQueensKnights-b-25_c24.xml

 ...Loading variables

 ...Loading constraints

  domains
    types:21  values:113,709  sizes:[2:1250,3:625,5:4,7:8...181:24,185:16,189:8,193:1]
  variables
    count:3,127  auxiliary:1,250  arrays:[x:625,aux_gb:1250,_ax_:1250]  degrees:[2:2500,3:2,78:4,79:8...102:24,104:16,106:8,108:1]
  constraints
    count:3,754  specific:3,754  postponable:2  groups:2  arities:[2:2502,3:4,4:8,5:88...93:16,95:8,97:1,626:2]
    objective:[SumSimpleGE,SumSimpleLE]
    non_unary:[LogicTree:1250,Reif2EQ:1250,STR0a-Table:12,SumWeightedEQ:1240]
    tables:[9:4,27:8]  tuples:252
    extStructures:(12,shared:0)
    wck:1.14  cpu:1.533  mem:671M88
  objective
    way:max  type:SumSimpleGE  arity:2  bounds:0..50

 ...Building solver

  solver
    nNotAC:1,240  decoder:Decoder1
    wck:1.22  cpu:1.601  mem:721M420

  preprocessing
    entailed:2  values:113,709  unsat:false
    wck:0.011  cpu:1.613  mem:721M420

  search
o 0   1.51  ham=0 (0 0 0 0)  opth=0
o 1   1.51  ham=77 (1 74 1 1)  opth=1
o 2   1.52  ham=131 (2 124 2 3)  opth=2
o 3   1.52  ham=79 (1 76 1 1)  opth=1
o 4   1.53  ham=79 (1 76 1 1)  opth=1
o 5   1.53  ham=79 (1 76 1 1)  opth=1
o 6   1.54  ham=79 (1 76 1 1)  opth=1
o 7   1.54  ham=79 (1 76 1 1)  opth=1
o 8   1.55  ham=79 (1 76 1 1)  opth=1
o 9   1.55  ham=79 (1 76 1 1)  opth=1
o 10   1.56  ham=79 (1 76 1 1)  opth=1
    run1  dpts:615..625  robin:PickOnDom-First  effs:64,282  asgs:(653,noefs=0,fails=9)  fails:9  wrgs:10  wck:0.34  ngds:2  sols:11  bounds:11..50
o 25   2.14  ham=696 (35 625 1 35)  opth=1
o 26   2.26  ham=194 (3 187 1 3)  opth=1
o 27   2.76  ham=380 (8 362 1 9)  opth=1
o 28   2.88  ham=474 (13 447 1 13)  opth=1
o 29   3.01  ham=294 (11 271 1 11)  opth=1
    run2  dpts:20..29  robin:WdegOnDom-Last  effs:417,996  asgs:(159,noefs=3,fails=50)  fails:59  wrgs:89  wck:2.02  ngds:9  sols:16  bounds:30..50
o 30   3.37  ham=874 (56 759 2 57)  opth=2
o 31   3.39  ham=424 (10 401 2 11)  opth=2
o 32   3.39  ham=221 (3 214 1 3)  opth=1
o 33   3.39  ham=97 (1 94 1 1)  opth=1
    run3  dpts:37..51  robin:FrbaOnDom-Rand  effs:490,907  asgs:(179,noefs=1,fails=50)  fails:109  wrgs:192  wck:2.20  ngds:11  sols:20  bounds:34..50
    run4  dpts:586..610  robin:Wdeg-First  effs:678,534  asgs:(971,noefs=4,fails=50)  fails:159  wrgs:540  wck:2.71  ngds:18  sols:20  bounds:34..50
    run5  dpts:20..30  robin:PickOnDom-Last  effs:791,531  asgs:(117,noefs=1,fails=52)  fails:211  wrgs:603  wck:3.31  ngds:25  sols:20  bounds:34..50
    run6  dpts:32..58  robin:WdegOnDom-Rand  effs:865,335  asgs:(190,noefs=1,fails=55)  fails:266  wrgs:702  wck:3.46  ngds:30  sols:20  bounds:34..50
    run7  dpts:1187..1209  robin:FrbaOnDom-First  effs:1,017,917  asgs:(1409,noefs=3,fails=57)  fails:323  wrgs:892  wck:4.02  ngds:35  sols:20  bounds:34..50
    run8  dpts:23..32  robin:Wdeg-Last  effs:1,139,346  asgs:(151,noefs=2,fails=60)  fails:383  wrgs:963  wck:4.70  ngds:53  sols:20  bounds:34..50
    run9  dpts:54..72  robin:PickOnDom-Rand  effs:1,478,478  asgs:(197,noefs=7,fails=63)  fails:446  wrgs:1,070  wck:5.98  ngds:64  sols:20  bounds:34..50
    run10  dpts:1200..1214  robin:WdegOnDom-First  effs:1,647,105  asgs:(1441,noefs=0,fails=67)  fails:513  wrgs:1,252  wck:6.44  ngds:69  sols:20  bounds:34..50
    run11  dpts:20..32  robin:FrbaOnDom-Last  effs:1,714,375  asgs:(158,noefs=17,fails=70)  fails:583  wrgs:1,365  wck:6.59  ngds:85  sols:20  bounds:34..50
    run12  dpts:24..37  robin:Wdeg-Rand  effs:1,761,400  asgs:(238,noefs=4,fails=73)  fails:656  wrgs:1,503  wck:6.76  ngds:89  sols:20  bounds:34..50
    run13  dpts:633..646  robin:PickOnDom-First  effs:1,930,456  asgs:(899,noefs=9,fails=77)  fails:733  wrgs:1,749  wck:7.15  ngds:91  sols:20  bounds:34..50
 ...Starting SOS
o 34   8.50  ham=83 (1 80 1 1)  opth=1
o 36   8.52  ham=289 (6 276 1 6)  opth=1
o 38   8.53  ham=238 (4 228 2 4)  opth=2
o 39   8.53  ham=79 (1 76 1 1)  opth=1
o 40   8.53  ham=79 (1 76 1 1)  opth=1
    run14  dpts:139..165  robin:WdegOnDom-Last  effs:2,037,377  asgs:(405,noefs=16,fails=81)  fails:814  wrgs:1,918  wck:7.41  ngds:94  sols:25  bounds:41..50
    run15  dpts:135..160  robin:FrbaOnDom-Rand  effs:2,096,802  asgs:(243,noefs=13,fails=50)  fails:864  wrgs:2,007  wck:7.64  ngds:103  sols:25  bounds:41..50
    run16  dpts:132..149  robin:Wdeg-First  effs:2,174,167  asgs:(274,noefs=5,fails=52)  fails:916  wrgs:2,106  wck:7.87  ngds:106  sols:25  bounds:41..50
    run17  dpts:181..201  robin:PickOnDom-Last  effs:2,269,500  asgs:(316,noefs=20,fails=55)  fails:971  wrgs:2,216  wck:8.20  ngds:110  sols:25  bounds:41..50
    aux_gb: [9, 0, 5, 0, 6, 0, 6, 0, 6, 1, 6, 0, 6, 0, 12, 0, 13, 2, 6, 0, 12, 1, 11, 0, 6, 0, 12, 0, 12, 0, 6, 0, 7, 0, 7, 0, 7, 0, 7, 0, 6, 0, 6, 0, 6, 0, 12, 0, 9, 0, 6, 0, 3, 0, 2, 0, 3, 0, 3, 0, 3, 0, 0, 0, 9, 1, 8, 0, 5, 0, 9, 0, 8, 4, 6, 0, 10, 1, 12, 0, 6, 2, 4, 0, 4, 0, 3, 0, 3, 0, 4, 0, 3, 2, 8, 0, 13, 0, 4, 0, 11, 0, 3, 0, 3, 0, 2, 1, 3, 1, 4, 1, 4, 0, 8, 0, 9, 1, 0, 0, 9, 1, 12, 0, 3, 2, 10, 0, 10, 3, 8, 0, 6, 0, 3, 0, 3, 0, 3, 0, 3, 0, 9, 0, 6, 2, 9, 0, 3, 2, 11, 0, 8, 0, 3, 1, 3, 0, 3, 0, 4, 1, 3, 1, 9, 2, 9, 0, 3, 0, 12, 0, 9, 1, 0, 0, 12, 0, 9, 0, 5, 0, 7, 0, 5, 0, 3, 0, 3, 0, 8, 0, 6, 0, 3, 0, 10, 1, 3, 0, 7, 0, 8, 0, 8, 0, 4, 0, 0, 0, 2, 0, 4, 0, 9, 0, 8, 1, 7, 0, 8, 2, 9, 0, 6, 0, 12, 0, 10, 1, 3, 1, 4, 0, 7, 1, 5, 0, 8, 0, 6, 0, 2, 0, 3, 1, 11, 0, 3, 0, 6, 0, 4, 0, 9, 1, 9, 0, 3, 0, 4, 0, 3, 1, 8, 0, 12, 0, 3, 0, 9, 0, 10, 1, 5, 0, 13, 1, 9, 1, 4, 0, 3, 0, 4, 0, 12, 2, 8, 0, 2, 1, 3, 0, 3, 0, 10, 0, 0, 0, 6, 0, 4, 1, 5, 0, 8, 2, 9, 0, 4, 1, 3, 0, 11, 0, 8, 0, 4, 0, 10, 0, 10, 0, 5, 0, 11, 0, 10, 0, 4, 0, 0, 0, 8, 1, 7, 0, 6, 0, 5, 0, 3, 1, 3, 1, 10, 0, 4, 0, 10, 1, 4, 0, 3, 0, 5, 0, 9, 1, 8, 0, 7, 2, 8, 0, 8, 2, 5, 0, 10, 0, 10, 0, 4, 0, 11, 0, 9, 1, 5, 0, 9, 0, 7, 0, 2, 1, 0, 0, 7, 0, 5, 0, 3, 2, 11, 1, 8, 2, 8, 0, 6, 0, 0, 0, 4, 0, 4, 0, 12, 2, 8, 2, 9, 2, 10, 2, 4, 4, 10, 0, 9, 0, 4, 0, 11, 0, 9, 0, 9, 1, 8, 0, 3, 2, 4, 0, 3, 0, 4, 0, 7, 3, 6, 2, 15, 0, 8, 2, 9, 1, 8, 0, 10, 0, 6, 0, 10, 1, 7, 2, 12, 2, 10, 0, 13, 0, 8, 2, 11, 2, 12, 0, 7, 0, 14, 0, 17, 0, 10, 0, 6, 1, 8, 0, 7, 2, 7, 0, 6, 1, 8, 2, 15, 0, 12, 0, 7, 0, 15, 0, 9, 1, 9, 0, 15, 1, 8, 0, 9, 2, 11, 0, 12, 0, 12, 0, 9, 2, 14, 0, 13, 0, 9, 0, 21, 0, 17, 1, 8, 1, 9, 1, 9, 0, 10, 0, 9, 1, 10, 0, 13, 2, 14, 0, 12, 0, 13, 0, 10, 0, 6, 2, 7, 0, 4, 0, 7, 0, 5, 2, 5, 4, 11, 0, 14, 2, 9, 4, 9, 4, 9, 2, 8, 2, 14, 1, 8, 0, 4, 0, 4, 0, 0, 1, 4, 0, 6, 0, 9, 0, 9, 2, 4, 2, 14, 0, 10, 2, 5, 0, 10, 0, 6, 2, 4, 0, 6, 1, 8, 0, 5, 3, 9, 2, 10, 4, 9, 4, 14, 0, 14, 0, 7, 2, 9, 2, 9, 0, 0, 1, 4, 0, 4, 0, 5, 0, 9, 1, 10, 0, 5, 0, 7, 2, 13, 0, 4, 2, 10, 0, 7, 0, 12, 0, 13, 1, 10, 0, 11, 0, 12, 0, 14, 3, 14, 0, 10, 2, 16, 0, 14, 0, 8, 0, 16, 1, 13, 0, 9, 0, 9, 1, 10, 1, 14, 1, 14, 0, 10, 0, 13, 0, 12, 2, 16, 0, 9, 2, 7, 0, 7, 0, 4, 2, 8, 0, 8, 0, 0, 0, 5, 2, 12, 0, 9, 2, 9, 2, 13, 2, 13, 0, 9, 2, 11, 2, 9, 1, 3, 0, 5, 1, 9, 0, 9, 0, 5, 1, 7, 0, 7, 3, 5, 0, 12, 0, 7, 0, 10, 0, 9, 2, 11, 0, 7, 1, 10, 0, 10, 0, 7, 0, 13, 1, 12, 0, 10, 2, 11, 2, 13, 2, 12, 4, 19, 2, 12, 2, 8, 2, 11, 0, 12, 0, 8, 1, 10, 0, 10, 0, 7, 0, 8, 1, 10, 0, 6, 0, 9, 0, 5, 0, 6, 1, 7, 0, 3, 2, 7, 0, 7, 3, 14, 0, 13, 0, 6, 0, 9, 2, 9, 2, 5, 2, 16, 0, 15, 0, 9, 2, 9, 2, 4, 0, 7, 0, 7, 0, 0, 0, 5, 2, 7, 0, 10, 0, 4, 0, 12, 1, 9, 1, 7, 1, 8, 0, 10, 0, 6, 1, 15, 0, 18, 2, 11, 0, 8, 2, 15, 0, 12, 0, 7, 0, 8, 0, 14, 0, 17, 0, 8, 0, 10, 0, 9, 1, 7, 0, 8, 0, 10, 0, 6, 3, 13, 0, 7, 2, 8, 0, 5, 0, 5, 0, 0, 1, 5, 0, 12, 0, 6, 0, 11, 0, 12, 0, 4, 0, 10, 0, 12, 2, 5, 2, 16, 0, 15, 0, 10, 2, 12, 2, 7, 0, 4, 0, 4, 1, 7, 0, 3, 2, 3, 0, 11, 1, 4, 0, 6, 0, 0, 1, 5, 0, 5, 0, 9, 0, 8, 1, 6, 0, 8, 0, 12, 0, 7, 2, 9, 2, 11, 2, 12, 6, 16, 4, 10, 4, 8, 4, 12, 0, 9, 0, 5, 0, 7, 0, 2, 1, 3, 0, 4, 0, 11, 0, 4, 1, 6, 0, 3, 0, 4, 1, 10, 1, 8, 1, 3, 0, 5, 0, 12, 0, 8, 2, 7, 2, 13, 0, 14, 2, 10, 4, 15, 2, 12, 0, 7, 2, 5, 2, 10, 0, 12, 0, 3, 0, 3, 1, 3, 0, 0, 1, 11, 0, 3, 0, 13, 1, 10, 0, 15, 1, 14, 0, 11, 0, 12, 0, 11, 0, 17, 0, 19, 0, 11, 0, 16, 0, 16, 0, 12, 0, 14, 0, 14, 0, 11, 0, 12, 0, 15, 1, 15, 0, 15, 2, 11, 1, 11, 0, 10, 0, 17, 1, 10, 1, 6, 0, 8, 2, 6, 0, 2, 0, 4, 0, 5, 0, 5, 2, 9, 2, 11, 4, 12, 6, 13, 2, 13, 4, 10, 8, 14, 4, 10, 2, 8, 4, 7, 3, 3, 0, 4, 0, 9, 0, 9, 1, 0, 1, 3, 0, 9, 1, 3, 0, 11, 0, 6, 0, 2, 2, 3, 0, 3, 0, 4, 2, 5, 2, 11, 0, 14, 2, 10, 6, 13, 4, 11, 4, 10, 8, 14, 4, 10, 2, 8, 4, 6, 2, 3, 0, 0, 0, 5, 1, 9, 0, 8, 0, 3, 0, 10, 1, 2, 0, 16, 0, 15, 0, 16, 0, 16, 0, 16, 0, 16, 0, 18, 0, 20, 0, 20, 0, 18, 0, 18, 0, 20, 0, 16, 0, 20, 0, 20, 0, 16, 0, 17, 1, 20, 0, 17, 0, 17, 0, 17, 2, 21, 0, 21, 1, 23, 0, 16, 0]
   }

s SATISFIABLE

v  <instantiation id='sol27' type='solution' cost='42'> <list> x[][] q k aux_gb[] </list> <values> 0x13 2 0x9 2 0x7 1 0x27 1 0x27 1 0x16 1 0x44 1 0x16 1 0x27 1 0x7 1 0x29 2 0x15 2 0x8 2 2 0x14 2 0x18 1 0x22 1 0x9 2 0x9 2 2 0x18 1 0x27 2 0x14 2 0x21 1 0x17 2 2 0x13 1 0x22 1 0x45 1 0x12 2 2 0 2 2 0x31 1 0x21 1 0x6 2 0x6 2 2 0 2 2 0 2 2 0x10   17   25   9 0 5 0 6 0 6 0 6 1 6 0 6 0 12 0 13 2 6 0 12 1 11 0 6 0 12 0 12 0 6 0 7 0 7 0 7 0 7 0 6 0 6 0 6 0 12 0 9 0 6 0 3 0 2 0 3 0 3 0 3 0x3 9 1 8 0 5 0 9 0 8 4 6 0 10 1 12 0 6 2 4 0 4 0 3 0 3 0 4 0 3 2 8 0 13 0 4 0 11 0 3 0 3 0 2 1 3 1 4 1 4 0 8 0 9 1 0 0 9 1 12 0 3 2 10 0 10 3 8 0 6 0 3 0 3 0 3 0 3 0 9 0 6 2 9 0 3 2 11 0 8 0 3 1 3 0 3 0 4 1 3 1 9 2 9 0 3 0 12 0 9 1 0 0 12 0 9 0 5 0 7 0 5 0 3 0 3 0 8 0 6 0 3 0 10 1 3 0 7 0 8 0 8 0 4 0x3 2 0 4 0 9 0 8 1 7 0 8 2 9 0 6 0 12 0 10 1 3 1 4 0 7 1 5 0 8 0 6 0 2 0 3 1 11 0 3 0 6 0 4 0 9 1 9 0 3 0 4 0 3 1 8 0 12 0 3 0 9 0 10 1 5 0 13 1 9 1 4 0 3 0 4 0 12 2 8 0 2 1 3 0 3 0 10 0x3 6 0 4 1 5 0 8 2 9 0 4 1 3 0 11 0 8 0 4 0 10 0 10 0 5 0 11 0 10 0 4 0x3 8 1 7 0 6 0 5 0 3 1 3 1 10 0 4 0 10 1 4 0 3 0 5 0 9 1 8 0 7 2 8 0 8 2 5 0 10 0 10 0 4 0 11 0 9 1 5 0 9 0 7 0 2 1 0 0 7 0 5 0 3 2 11 1 8 2 8 0 6 0x3 4 0 4 0 12 2 8 2 9 2 10 2 4 4 10 0 9 0 4 0 11 0 9 0 9 1 8 0 3 2 4 0 3 0 4 0 7 3 6 2 15 0 8 2 9 1 8 0 10 0 6 0 10 1 7 2 12 2 10 0 13 0 8 2 11 2 12 0 7 0 14 0 17 0 10 0 6 1 8 0 7 2 7 0 6 1 8 2 15 0 12 0 7 0 15 0 9 1 9 0 15 1 8 0 9 2 11 0 12 0 12 0 9 2 14 0 13 0 9 0 21 0 17 1 8 1 9 1 9 0 10 0 9 1 10 0 13 2 14 0 12 0 13 0 10 0 6 2 7 0 4 0 7 0 5 2 5 4 11 0 14 2 9 4 9 4 9 2 8 2 14 1 8 0 4 0 4 0 0 1 4 0 6 0 9 0 9 2 4 2 14 0 10 2 5 0 10 0 6 2 4 0 6 1 8 0 5 3 9 2 10 4 9 4 14 0 14 0 7 2 9 2 9 0 0 1 4 0 4 0 5 0 9 1 10 0 5 0 7 2 13 0 4 2 10 0 7 0 12 0 13 1 10 0 11 0 12 0 14 3 14 0 10 2 16 0 14 0 8 0 16 1 13 0 9 0 9 1 10 1 14 1 14 0 10 0 13 0 12 2 16 0 9 2 7 0 7 0 4 2 8 0 8 0x3 5 2 12 0 9 2 9 2 13 2 13 0 9 2 11 2 9 1 3 0 5 1 9 0 9 0 5 1 7 0 7 3 5 0 12 0 7 0 10 0 9 2 11 0 7 1 10 0 10 0 7 0 13 1 12 0 10 2 11 2 13 2 12 4 19 2 12 2 8 2 11 0 12 0 8 1 10 0 10 0 7 0 8 1 10 0 6 0 9 0 5 0 6 1 7 0 3 2 7 0 7 3 14 0 13 0 6 0 9 2 9 2 5 2 16 0 15 0 9 2 9 2 4 0 7 0 7 0x3 5 2 7 0 10 0 4 0 12 1 9 1 7 1 8 0 10 0 6 1 15 0 18 2 11 0 8 2 15 0 12 0 7 0 8 0 14 0 17 0 8 0 10 0 9 1 7 0 8 0 10 0 6 3 13 0 7 2 8 0 5 0 5 0 0 1 5 0 12 0 6 0 11 0 12 0 4 0 10 0 12 2 5 2 16 0 15 0 10 2 12 2 7 0 4 0 4 1 7 0 3 2 3 0 11 1 4 0 6 0 0 1 5 0 5 0 9 0 8 1 6 0 8 0 12 0 7 2 9 2 11 2 12 6 16 4 10 4 8 4 12 0 9 0 5 0 7 0 2 1 3 0 4 0 11 0 4 1 6 0 3 0 4 1 10 1 8 1 3 0 5 0 12 0 8 2 7 2 13 0 14 2 10 4 15 2 12 0 7 2 5 2 10 0 12 0 3 0 3 1 3 0 0 1 11 0 3 0 13 1 10 0 15 1 14 0 11 0 12 0 11 0 17 0 19 0 11 0 16 0 16 0 12 0 14 0 14 0 11 0 12 0 15 1 15 0 15 2 11 1 11 0 10 0 17 1 10 1 6 0 8 2 6 0 2 0 4 0 5 0 5 2 9 2 11 4 12 6 13 2 13 4 10 8 14 4 10 2 8 4 7 3 3 0 4 0 9 0 9 1 0 1 3 0 9 1 3 0 11 0 6 0 2 2 3 0 3 0 4 2 5 2 11 0 14 2 10 6 13 4 11 4 10 8 14 4 10 2 8 4 6 2 3 0x3 5 1 9 0 8 0 3 0 10 1 2 0 16 0 15 0 16 0 16 0 16 0 16 0 18 0 20 0 20 0 18 0 18 0 20 0 16 0 20 0 20 0 16 0 17 1 20 0 17 0 17 0 17 2 21 0 21 1 23 0 16 0 </values> </instantiation>

d BOUND  42  (27 sols)

d WRONG DECISIONS  1,308,829  (729.69 wrg/s)

d WCK SOL 1  1.51 (0)
d WCK SOL-1  36.6 (42)
d CPU        1787.514

d INCOMPLETE EXPLORATION
