instance_id,instance,family,row_present,row_nonempty,log_present,values_present,status,reason,detail,incumbent,validation,sat_started,failure_class,current_stage,last_completed_stage,log_outcome,wctime,cputime,maxrss_kib,maxmm_kib,maxvm_kib,timeout_flag,memout_flag,exitstatus,slurm_task_id,slurm_state,slurm_exit_code,slurm_elapsed,slurm_maxrss,first_sat_start_ms,last_sat_start_ms,sat_rounds,sat_solve_done_rounds,sat_solve_ms_total,source_constraints,normalized_constraints,propagate_ms,normalize_ms,lower_ms,post_lower_ms,root_lp_ms,preencode_ms,encode_ms,sat_vars,sat_clauses,sat_init_vars,sat_init_clauses,ext_ge_specs,relaxed_circuits,lowered_int_vars,lowered_bool_vars,lowered_linear_atoms,lowered_table_atoms,lowered_table_tuples,lowered_alldiff_atoms,lowered_circuit_atoms,lowered_logical_clauses,circuit_cegar_failures,circuit_cegar_rounds,circuit_cegar_added_clauses,cumulative_cegar_failures,cumulative_cegar_rounds,cumulative_cegar_added_clauses,cop_cegar_failures,cop_cegar_rounds,cop_cegar_added_clauses,baseline_status,baseline_sat_started,baseline_stage,baseline_outcome,log_path,values_path
756,competition/2022-2025/COP22to25/RubiksCube-13-4-20-0_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.05,1789.5,148532,149516,327440,true,false,36608,165,COMPLETED,0:0,00:30:04,,0,0,1,0,0,272,272,2,0,13,0,0,2,24,14580,65447,14580,65447,0,0,295,2940,1288,1,21,20,0,5959,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443607-165-756/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443607-165-756/values.log
757,competition/2022-2025/COP22to25/RubiksCube-13-4-20-1_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.11,1791.61,169580,146324,345712,true,false,36608,166,COMPLETED,0:0,00:30:08,,0,0,1,0,0,272,272,2,0,13,0,0,2,24,14580,65447,14580,65447,0,0,295,2940,1288,1,21,20,0,5959,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443610-166-757/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443610-166-757/values.log
758,competition/2022-2025/COP22to25/RubiksCube-13-4-20-2_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.04,1790.22,172692,175824,365464,true,false,36608,167,COMPLETED,0:0,00:30:05,,0,0,1,0,0,272,272,2,0,13,0,0,2,24,14580,65447,14580,65447,0,0,295,2940,1288,1,21,20,0,5959,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443613-167-758/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443613-167-758/values.log
759,competition/2022-2025/COP22to25/Rulemining-fmeas--hab-10-2_c23.xml.lzma,Rulemining,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,749.548,745.443,121689796,124611732,137130416,false,false,35072,168,OUT_OF_MEMORY,0:125,00:12:33,,,,0,0,0,,,199,0,68,8,0,37,,,,,,,,7909,5532,12137,4880,352640,10,0,21799,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443619-168-759/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443619-168-759/values.log
772,competition/2022-2025/COP22to25/SREFLP-Cl30_c23.xml.lzma,SREFLP,1,0,1,1,,,,337410,no_solution,1,incumbent,decode,encode,MO,278.744,277.688,124619584,124615588,141190296,false,false,35072,169,OUT_OF_MEMORY,0:125,00:04:44,,2000,3000,2,2,196,,,1,0,1656,71,0,64,1080,298280,2582534,298280,2582534,0,0,872,0,4554,30,900,1,0,365837,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443639-169-772/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443639-169-772/values.log
788,competition/2022-2025/COP22to25/SameQueensKnights-b-30_c24.xml.lzma,SameQueensKnights,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,812.647,804.699,117431036,124607304,130750988,false,false,35072,170,OUT_OF_MEMORY,0:125,00:13:38,,,,0,0,0,,,7,0,1146,256,0,157,,,,,,,,2702,1800,7202,0,0,0,0,7202,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443640-170-788/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443640-170-788/values.log
789,competition/2022-2025/COP22to25/SameQueensKnights-b-35_c24.xml.lzma,SameQueensKnights,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,849.086,842.826,117928064,124614608,137598732,false,false,35072,171,OUT_OF_MEMORY,0:125,00:14:14,,,,0,0,0,,,11,0,2095,440,0,264,,,,,,,,3677,2450,9802,0,0,0,0,9802,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443648-171-789/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443648-171-789/values.log
796,competition/2022-2025/COP22to25/SameQueensKnights-b-70_c24.xml.lzma,SameQueensKnights,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,888.75,884.425,124618080,124593800,140950992,false,false,35072,172,OUT_OF_MEMORY,0:125,00:14:54,,,,0,0,0,,,45,0,32998,6948,0,1943,,,,,,,,14702,9800,39202,0,0,0,0,39202,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443649-172-796/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443649-172-796/values.log
797,competition/2022-2025/COP22to25/SameQueensKnights-b-75_c24.xml.lzma,SameQueensKnights,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,895.328,891.339,124619744,124618116,140605884,false,false,35072,173,OUT_OF_MEMORY,0:125,00:15:00,,,,0,0,0,,,52,0,43745,9557,0,2520,,,,,,,,16877,11250,45002,0,0,0,0,45002,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443653-173-797/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443653-173-797/values.log
811,competition/2022-2025/COP22to25/SchedulingOS-gp-10-05_c25.xml.lzma,SchedulingOS,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 2757555 clauses in one round, exceeding limit 1000000",10329,valid,1,incumbent,decode,encode,,149.103,148.63,9322012,9317108,9681096,false,false,0,174,COMPLETED,0:0,00:02:34,,15000,145000,2,2,131180,240,240,251,0,9,1,0,4,15672,3995204,43903626,3995204,43903626,0,0,400,900,3000,100,1000,10,0,2560,0,0,0,0,0,0,0,2,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443668-174-811/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443668-174-811/values.log
879,competition/2022-2025/COP22to25/TSPTW2-n060w080-1_c23.xml.lzma,TSPTW2,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.15,1790.36,628120,631088,833328,true,false,36608,175,COMPLETED,0:0,00:30:03,,1000,1000,1,0,0,307,307,13,0,32,23,0,12,1009,130870,3375948,130870,3375948,0,1,305,0,9693,0,0,0,1,7620,0,1,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443674-175-879/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443674-175-879/values.log
885,competition/2022-2025/COP22to25/TankAllocation1-2000_c25.xml.lzma,TankAllocation1,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 161132918 clauses in one round, exceeding limit 1000000",0,valid,1,incumbent,decode,encode,,1791.45,1783.28,13832432,13491524,16612112,false,false,0,176,COMPLETED,0:0,00:29:54,,28000,1322000,2,2,1737773,957,957,137,0,12,0,0,5,28123,352643,11477815,352643,11477815,0,0,35,812,842,927,85870,0,0,2573,0,0,0,0,0,0,0,2,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443675-176-885/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443675-176-885/values.log
898,competition/2022-2025/COP22to25/TestScheduling-t020m10r03-1_c24.xml.lzma,TestScheduling,1,1,1,1,optimum,skipped,0,1876,valid,1,incumbent,sat,encode,,1705.44,1696.59,34580356,34583420,37935276,false,false,0,177,COMPLETED,0:0,00:28:29,,7000,1689000,1457,1457,1382512,186,186,1,0,2675,171,0,949,3183,1312255,7551015,1312255,7551015,0,0,40,347726,356397,0,0,0,0,672637,0,0,0,0,1457,0,728,1457,337749048,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443676-177-898/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443676-177-898/values.log
899,competition/2022-2025/COP22to25/TestScheduling-t020m10r05-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,timeout_signal,incumbent_interrupted_by_signal,8949,valid,1,incumbent,sat,relaxation,TO,1800.83,1792.72,39849804,39851136,42559208,true,false,36608,178,COMPLETED,0:0,00:30:05,,8000,1798000,1420,1419,1444150,173,173,1,0,2958,229,0,1042,3698,1497854,8560238,1497854,8560238,0,0,40,394483,404305,0,0,0,0,766769,0,0,0,0,1420,0,709,1420,377212815,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443678-178-899/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443678-178-899/values.log
900,competition/2022-2025/COP22to25/TestScheduling-t020m10r10-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,timeout_signal,incumbent_interrupted_by_signal,1682,valid,1,incumbent,sat,relaxation,TO,1800.95,1792.98,41621692,41432176,46629680,true,false,36608,179,COMPLETED,0:0,00:30:05,,8000,1798000,1359,1358,1448954,182,182,1,0,3000,233,0,1044,3734,1518243,8625124,1518243,8625124,0,0,40,399543,409516,0,0,0,0,777061,0,0,0,0,1359,0,679,1359,366377536,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443679-179-900/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443679-179-900/values.log
901,competition/2022-2025/COP22to25/TestScheduling-t030m10r03-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,timeout_signal,incumbent_interrupted_by_signal,11066,valid,1,incumbent,sat,relaxation,TO,1801.03,1793.21,51450856,51451988,55746792,true,false,36608,180,COMPLETED,0:0,00:30:08,,32000,1798000,987,986,1360234,386,386,2,0,5894,391,0,1843,24054,2736800,49784498,2736800,49784498,0,0,60,713752,725603,0,0,0,0,1392122,0,0,0,0,987,0,493,987,486015669,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443680-180-901/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443680-180-901/values.log
902,competition/2022-2025/COP22to25/TestScheduling-t030m10r05-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,timeout_signal,incumbent_interrupted_by_signal,10710,valid,1,incumbent,sat,relaxation,TO,1801.36,1793.83,55045116,55046316,61502404,true,false,36608,181,COMPLETED,0:0,00:30:06,,32000,1798000,1015,1014,1356246,404,404,2,0,5725,381,0,1816,23459,2682668,48618170,2682668,48618170,0,0,60,700812,712421,0,0,0,0,1365108,0,0,0,0,1015,0,507,1015,489356907,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443682-181-902/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443682-181-902/values.log
903,competition/2022-2025/COP22to25/TestScheduling-t030m10r10-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 1114144 clauses in one round, exceeding limit 1000000",12926,valid,1,incumbent,decode,encode,,43.7254,42.4945,7124852,7127844,7753768,false,false,0,182,COMPLETED,0:0,00:00:49,,36000,37000,2,2,1500,412,412,2,0,6503,444,0,2101,26991,3084678,56272868,3084678,56272868,0,0,60,801467,814645,0,0,0,0,1567894,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443684-182-903/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443684-182-903/values.log
904,competition/2022-2025/COP22to25/TestScheduling-t030m20r03-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,timeout_signal,incumbent_interrupted_by_signal,10520,valid,1,incumbent,sat,relaxation,TO,1801.37,1791.91,57410484,57411632,64060464,true,false,36608,183,COMPLETED,0:0,00:30:05,,31000,1792000,1037,1036,1340131,404,404,2,0,5712,381,0,1813,23314,2675018,48466737,2675018,48466737,0,0,60,697564,709155,0,0,0,0,1360481,0,0,0,0,1037,0,518,1037,499135994,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443685-183-904/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443685-183-904/values.log
905,competition/2022-2025/COP22to25/TestScheduling-t030m20r05-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 1134586 clauses in one round, exceeding limit 1000000",13023,valid,1,incumbent,decode,encode,,43.6056,43.4526,7228832,7231648,7808404,false,false,0,184,COMPLETED,0:0,00:00:48,,37000,38000,2,2,1445,397,397,2,0,6706,450,0,2134,27573,3139998,56990155,3139998,56990155,0,0,60,815315,828726,0,0,0,0,1595592,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443686-184-905/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443686-184-905/values.log
906,competition/2022-2025/COP22to25/TestScheduling-t030m20r10-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,timeout_signal,incumbent_interrupted_by_signal,6625,valid,1,incumbent,sat,relaxation,TO,1800.85,1793.74,46282796,46283888,49681540,true,false,36608,185,COMPLETED,0:0,00:30:05,,33000,1794000,896,895,1406804,378,378,2,0,5898,398,0,1849,24175,2763317,50201176,2763317,50201176,0,0,60,720929,732680,0,0,0,0,1405651,0,0,0,0,896,0,447,896,444831156,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443688-185-906/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443688-185-906/values.log
907,competition/2022-2025/COP22to25/TestScheduling-t050m10r03-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 2034797 clauses in one round, exceeding limit 1000000",20067,valid,1,incumbent,decode,encode,,21.6114,21.5112,5367036,5320952,6139588,false,false,0,186,COMPLETED,0:0,00:00:27,,16000,18000,2,2,2819,999,999,6,0,10,0,0,5,16304,1023927,47858903,1023927,47858903,0,0,100,3507,3345,0,0,0,0,4763,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443689-186-907/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443689-186-907/values.log
908,competition/2022-2025/COP22to25/TestScheduling-t050m10r05-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 2020035 clauses in one round, exceeding limit 1000000",19888,valid,1,incumbent,decode,encode,,21.5514,21.4474,5364392,5316076,6152016,false,false,0,187,COMPLETED,0:0,00:00:26,,16000,18000,2,2,2697,1107,1107,7,0,10,0,0,5,16337,1017193,48083429,1017193,48083429,0,0,100,3695,3479,0,0,0,0,4992,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443692-187-908/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443692-187-908/values.log
909,competition/2022-2025/COP22to25/TestScheduling-t050m10r10-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 2355387 clauses in one round, exceeding limit 1000000",23220,valid,1,incumbent,decode,encode,,26.3231,26.2044,6364008,6311924,7070616,false,false,0,188,COMPLETED,0:0,00:00:31,,18000,22000,2,2,4354,1091,1091,6,0,12,0,0,5,18916,1181820,55345749,1181820,55345749,0,0,100,4014,3434,0,0,0,0,5481,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443693-188-909/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443693-188-909/values.log
910,competition/2022-2025/COP22to25/TestScheduling-t050m20r03-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 1994353 clauses in one round, exceeding limit 1000000",19931,valid,1,incumbent,decode,encode,,21.7739,21.6643,5312840,5268820,6115064,false,false,0,189,COMPLETED,0:0,00:00:26,,16000,19000,2,2,2712,1144,1144,7,0,11,0,0,5,16487,1005300,48020455,1005300,48020455,0,0,100,3674,3546,0,0,0,0,4941,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443694-189-910/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443694-189-910/values.log
911,competition/2022-2025/COP22to25/TestScheduling-t050m20r05-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 3728682 clauses in one round, exceeding limit 1000000",19764,valid,1,incumbent,decode,encode,,125.155,124.619,22303416,22218468,24069988,false,false,0,190,COMPLETED,0:0,00:02:10,,97000,109000,2,2,13578,1087,1087,6,0,19135,1224,0,6754,68385,8781754,146961032,8781754,146961032,0,0,100,1996309,2015833,0,0,0,0,3932847,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443695-190-911/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443695-190-911/values.log
912,competition/2022-2025/COP22to25/TestScheduling-t050m20r10-1_c24.xml.lzma,TestScheduling,1,1,1,1,sat,0,"best incumbent shown; guarded improvement search stopped before optimality proof: relaxation produced 2132431 clauses in one round, exceeding limit 1000000",20459,valid,1,incumbent,decode,encode,,23.0519,22.9289,5694392,5646456,6402864,false,false,0,191,COMPLETED,0:0,00:00:28,,17000,20000,2,2,3024,1110,1110,7,0,11,0,0,5,17359,1073441,50801230,1073441,50801230,0,0,100,3917,3481,0,0,0,0,5326,0,0,0,0,2,0,0,2,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443697-191-912/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443697-191-912/values.log
